tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,favorite_count,retweet_count,dog_type,dog_breed
717841801130979328,2016-04-06 22:29:56 +0000,iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11,10,Barclay,2537,621,None,NA
717790033953034240,2016-04-06 19:04:14 +0000,iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",10,10,None,2983,1185,pupper,
717537687239008257,2016-04-06 02:21:30 +0000,iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11,10,None,5943,1929,None,
717428917016076293,2016-04-05 19:09:17 +0000,Vine,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,11,10,Skittle,1662,473,None,
717421804990701568,2016-04-05 18:41:02 +0000,iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9,10,Ebby,3257,878,None,NA
717047459982213120,2016-04-04 17:53:31 +0000,iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12,10,Flávio,6481,2010,None,NA
717009362452090881,2016-04-04 15:22:08 +0000,iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10,10,Smokey,3372,1022,pupper,
716802964044845056,2016-04-04 01:41:58 +0000,iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10,10,Link,4432,1240,None,NA
716791146589110272,2016-04-04 00:55:01 +0000,iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11,10,Jennifur,7439,1604,None,NA
716730379797970944,2016-04-03 20:53:33 +0000,iPhone,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",12,10,None,1275,449,None,
716447146686459905,2016-04-03 02:08:05 +0000,Vine,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,13,10,Ozzy,13519,6195,pupper,
716285507865542656,2016-04-02 15:25:47 +0000,iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12,10,Stephanus,2874,1137,None,NA
716080869887381504,2016-04-02 01:52:38 +0000,iPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11,10,None,6953,2013,doggo,NA
715928423106027520,2016-04-01 15:46:52 +0000,iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11,10,Bubbles,3296,917,None,NA
715758151270801409,2016-04-01 04:30:16 +0000,Vine,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,13,10,None,3852,1500,None,
715733265223708672,2016-04-01 02:51:22 +0000,iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10,10,None,4830,1769,None,NA
715704790270025728,2016-04-01 00:58:13 +0000,Vine,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,11,10,Bentley,2892,594,None,
715696743237730304,2016-04-01 00:26:15 +0000,iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10,10,Toby,4032,1352,None,NA
715680795826982913,2016-03-31 23:22:53 +0000,iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12,10,Zeus,4480,1702,None,
715360349751484417,2016-03-31 02:09:32 +0000,iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11,10,Bertson,5657,1651,None,
715342466308784130,2016-03-31 00:58:29 +0000,iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10,10,Oscar,3138,719,None,
715220193576927233,2016-03-30 16:52:36 +0000,iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10,10,Nico,2502,687,None,
715200624753819648,2016-03-30 15:34:51 +0000,iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12,10,Michelangelope,5299,1981,None,NA
715009755312439296,2016-03-30 02:56:24 +0000,iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12,10,Siba,4310,1296,None,NA
714982300363173890,2016-03-30 01:07:18 +0000,iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9,10,Calbert,3882,1080,None,
714962719905021952,2016-03-29 23:49:30 +0000,Vine,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,12,10,None,7612,4483,None,
714957620017307648,2016-03-29 23:29:14 +0000,iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10,10,Curtis,4271,1485,None,NA
714631576617938945,2016-03-29 01:53:39 +0000,iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4,10,Benedict,3381,1053,None,
714606013974974464,2016-03-29 00:12:05 +0000,iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12,10,None,3755,970,None,NA
714485234495041536,2016-03-28 16:12:09 +0000,Vine,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,10,10,Blitz,2799,1214,None,
714258258790387713,2016-03-28 01:10:13 +0000,iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10,10,Travis,3129,753,None,
714251586676113411,2016-03-28 00:43:43 +0000,iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8,10,Thumas,3379,877,None,
714214115368108032,2016-03-27 22:14:49 +0000,iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13,10,None,2350,922,None,NA
714141408463036416,2016-03-27 17:25:54 +0000,iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10,10,None,4462,1474,None,NA
713919462244790272,2016-03-27 02:43:58 +0000,iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12,10,Kanu,3392,815,None,NA
713909862279876608,2016-03-27 02:05:49 +0000,Vine,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,12,10,Doug,1980,569,None,
713761197720473600,2016-03-26 16:15:05 +0000,iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12,10,Piper,5048,1443,None,NA
713411074226274305,2016-03-25 17:03:49 +0000,iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11,10,None,4570,1360,None,
713177543487135744,2016-03-25 01:35:51 +0000,iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10,10,Lance,7460,2963,None,NA
713175907180089344,2016-03-25 01:29:21 +0000,iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10,10,Opie,4615,1530,None,NA
712809025985978368,2016-03-24 01:11:29 +0000,iPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,19200,7062,None,NA
712717840512598017,2016-03-23 19:09:09 +0000,iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10,10,None,12780,5249,None,
712668654853337088,2016-03-23 15:53:42 +0000,iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,4306,1274,None,NA
712438159032893441,2016-03-23 00:37:48 +0000,iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11,10,Kane,5513,1641,None,
712309440758808576,2016-03-22 16:06:19 +0000,iPhone,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",12,10,None,252,25,pupper,
712097430750289920,2016-03-22 02:03:52 +0000,iPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10,10,None,3924,1089,None,NA
712092745624633345,2016-03-22 01:45:15 +0000,iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7,10,Steven,3044,941,None,
712085617388212225,2016-03-22 01:16:55 +0000,iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11,10,Olive,3366,507,None,
712065007010385924,2016-03-21 23:55:01 +0000,iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6,10,Chester,2345,660,None,
711968124745228288,2016-03-21 17:30:03 +0000,iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10,10,Winston,8346,2431,pupper,
711743778164514816,2016-03-21 02:38:34 +0000,iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11,10,Roosevelt,2940,1034,None,NA
711732680602345472,2016-03-21 01:54:29 +0000,iPhone,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10,10,None,9196,4339,None,NA
711694788429553666,2016-03-20 23:23:54 +0000,iPhone,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13,10,None,33991,19232,None,
711652651650457602,2016-03-20 20:36:28 +0000,iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9,10,Gary,4004,964,None,
711363825979756544,2016-03-20 01:28:47 +0000,iPhone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11,10,None,3793,1189,None,NA
711306686208872448,2016-03-19 21:41:44 +0000,iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3,10,None,3429,769,None,NA
711008018775851008,2016-03-19 01:54:56 +0000,iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11,10,Chuckles,3099,646,pupper,NA
710997087345876993,2016-03-19 01:11:29 +0000,iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12,10,Milo,4717,1457,None,
710844581445812225,2016-03-18 15:05:29 +0000,iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10,10,Staniel,2641,724,None,
710833117892898816,2016-03-18 14:19:56 +0000,iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12,10,Sora,2787,559,None,NA
710609963652087808,2016-03-17 23:33:12 +0000,Vine,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,12,10,None,4965,2479,None,
710588934686908417,2016-03-17 22:09:38 +0000,iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12,10,Beemo,4703,1964,None,
710296729921429505,2016-03-17 02:48:31 +0000,Vine,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,12,10,Oshie,2454,776,None,
710283270106132480,2016-03-17 01:55:02 +0000,iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11,10,Gunner,2217,541,None,NA
710272297844797440,2016-03-17 01:11:26 +0000,iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11,10,None,4704,1316,None,NA
710269109699739648,2016-03-17 00:58:46 +0000,iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13,10,None,2488,1182,None,NA
710153181850935296,2016-03-16 17:18:07 +0000,iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11,10,Lacy,3010,936,None,NA
710140971284037632,2016-03-16 16:29:35 +0000,iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8,10,Tater,2865,933,None,NA
710117014656950272,2016-03-16 14:54:24 +0000,iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11,10,None,5692,2096,pupper,NA
709918798883774466,2016-03-16 01:46:45 +0000,iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12,10,Watson,3096,1118,None,
709901256215666688,2016-03-16 00:37:03 +0000,iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12,10,None,697,105,None,
709852847387627521,2016-03-15 21:24:41 +0000,iPhone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12,10,None,3634,1256,None,
709566166965075968,2016-03-15 02:25:31 +0000,iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12,10,Olaf,3667,1263,None,NA
709556954897764353,2016-03-15 01:48:55 +0000,iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12,10,Cecil,3409,1115,None,
709519240576036864,2016-03-14 23:19:03 +0000,iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9,10,Vince,1543,246,None,NA
709449600415961088,2016-03-14 18:42:20 +0000,iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10,10,Karma,2315,606,None,NA
709409458133323776,2016-03-14 16:02:49 +0000,iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8,10,Billy,2710,723,None,NA
709225125749587968,2016-03-14 03:50:21 +0000,iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11,10,Walker,2497,599,None,NA
709207347839836162,2016-03-14 02:39:42 +0000,iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11,10,Penny,13035,6145,None,
709179584944730112,2016-03-14 00:49:23 +0000,Vine,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,13,10,Sammy,2078,701,None,
709158332880297985,2016-03-13 23:24:56 +0000,iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10,10,Rodney,2116,440,None,
709042156699303936,2016-03-13 15:43:18 +0000,iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9,10,Klevin,4929,1722,None,NA
708853462201716736,2016-03-13 03:13:29 +0000,Vine,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,8,10,Lucy,1855,691,None,
708845821941387268,2016-03-13 02:43:08 +0000,iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9,10,None,3094,945,pupper,
708834316713893888,2016-03-13 01:57:25 +0000,iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10,10,Malikai,1754,531,None,NA
708810915978854401,2016-03-13 00:24:26 +0000,iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10,10,Mister,17084,7301,None,
708738143638450176,2016-03-12 19:35:15 +0000,iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11,10,Coco,2843,860,None,NA
708711088997666817,2016-03-12 17:47:45 +0000,iPhone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11,10,Smokey,2646,756,None,
708479650088034305,2016-03-12 02:28:06 +0000,iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13,10,Bear,2642,705,None,
708469915515297792,2016-03-12 01:49:25 +0000,iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11,10,Bobble,3203,861,None,NA
708400866336894977,2016-03-11 21:15:02 +0000,Vine,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,12,10,None,16567,10657,None,
708356463048204288,2016-03-11 18:18:36 +0000,iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10,10,Oliver,3733,1395,None,NA
708349470027751425,2016-03-11 17:50:48 +0000,iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11,10,River,2436,772,None,
708149363256774660,2016-03-11 04:35:39 +0000,iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10,10,Jebberson,4427,1611,None,
708130923141795840,2016-03-11 03:22:23 +0000,iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,10,None,3517,880,None,NA
708119489313951744,2016-03-11 02:36:57 +0000,iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,10,Cooper,2777,1028,None,NA
708109389455101952,2016-03-11 01:56:49 +0000,iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,10,Remington,2000,568,None,NA
708026248782585858,2016-03-10 20:26:26 +0000,iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13,10,None,4519,2011,None,
707995814724026368,2016-03-10 18:25:30 +0000,iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12,10,Farfle,3246,1179,None,
707983188426153984,2016-03-10 17:35:20 +0000,iPhone,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),12,10,None,51,2,None,
707969809498152960,2016-03-10 16:42:10 +0000,iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,10,Rufus,2799,1019,None,NA
707776935007539200,2016-03-10 03:55:45 +0000,iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,10,Sadie,3403,994,None,NA
707741517457260545,2016-03-10 01:35:01 +0000,iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,10,None,2586,644,None,
707738799544082433,2016-03-10 01:24:13 +0000,Vine,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,12,10,None,4248,2608,None,
707693576495472641,2016-03-09 22:24:31 +0000,iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7,10,Jiminus,3561,1050,None,
707629649552134146,2016-03-09 18:10:30 +0000,Vine,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,10,10,None,2672,928,None,
707610948723478529,2016-03-09 16:56:11 +0000,iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,10,Harper,17578,6737,None,
707420581654872064,2016-03-09 04:19:44 +0000,iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,10,Keurig,2359,725,None,NA
707411934438625280,2016-03-09 03:45:22 +0000,iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11,10,None,2371,622,pupper,NA
707387676719185920,2016-03-09 02:08:59 +0000,iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,10,Clarkus,3632,1363,None,NA
707377100785885184,2016-03-09 01:26:57 +0000,iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,10,None,3404,1135,None,NA
707315916783140866,2016-03-08 21:23:50 +0000,iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,10,Finnegus,2567,674,pupper,
707297311098011648,2016-03-08 20:09:54 +0000,iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,10,Cassie,2876,831,None,NA
707059547140169728,2016-03-08 04:25:07 +0000,iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,10,Cupcake,2676,710,None,NA
707038192327901184,2016-03-08 03:00:15 +0000,iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,10,Kathmandu,2268,832,None,NA
707021089608753152,2016-03-08 01:52:18 +0000,iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,10,Tucker,4222,1436,None,NA
707014260413456384,2016-03-08 01:25:10 +0000,iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,10,Ellie,2387,624,None,NA
706904523814649856,2016-03-07 18:09:06 +0000,Vine,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,13,10,None,15123,8242,None,
706901761596989440,2016-03-07 17:58:08 +0000,iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3,10,Elliot,2143,627,None,
706681918348251136,2016-03-07 03:24:33 +0000,iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,10,Katie,3451,1018,None,NA
706644897839910912,2016-03-07 00:57:27 +0000,iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9,10,Shadow,2674,1154,None,NA
706593038911545345,2016-03-06 21:31:22 +0000,iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10,10,None,2235,658,None,
706538006853918722,2016-03-06 17:52:42 +0000,iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,10,Oliver,3589,1485,None,
706516534877929472,2016-03-06 16:27:23 +0000,iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,10,None,3212,1085,None,NA
706346369204748288,2016-03-06 05:11:12 +0000,iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,10,Koda,3577,968,None,NA
706310011488698368,2016-03-06 02:46:44 +0000,iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,10,None,22135,8404,pupper,NA
706291001778950144,2016-03-06 01:31:11 +0000,iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,10,None,1765,491,None,NA
706265994973601792,2016-03-05 23:51:49 +0000,iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,10,Kara,2834,969,None,NA
706169069255446529,2016-03-05 17:26:40 +0000,iPhone,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",12,10,None,4045,2343,None,
706166467411222528,2016-03-05 17:16:20 +0000,iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,10,Dexter,5334,1687,None,NA
706153300320784384,2016-03-05 16:24:01 +0000,Vine,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,13,10,Layla,1539,401,None,
705975130514706432,2016-03-05 04:36:02 +0000,iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,10,Adele,3220,770,pupper,NA
705970349788291072,2016-03-05 04:17:02 +0000,iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,10,Lucy,3250,932,None,NA
705898680587526145,2016-03-04 23:32:15 +0000,iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,10,Max,2457,583,None,
705786532653883392,2016-03-04 16:06:36 +0000,iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",11,10,None,2014,551,pupper,NA
705591895322394625,2016-03-04 03:13:11 +0000,iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,10,None,3286,1214,None,
